order_id,customer_id,order_ts,status,subtotal,tax,shipping,total_amount,country,state,payment_method
ord_100753,cust_1128,2026-01-08 14:41:59,refunded,161.01,13.28,15.99,190.28,DE,LDN,bank_transfer
ord_100754,cust_1130,2025-12-30 11:44:55,cancelled,429.72,21.3,2.57,453.59,DE,CA,card
ord_100755,cust_1113,2026-02-04 13:24:27,refunded,388.42,42.65,13.63,444.7,CA,BE,card
ord_100756,cust_1386,2026-01-14 12:01:05,pending,458.81,54.47,13.57,526.85,FR,TX,apple_pay
ord_100757,cust_1474,2025-12-28 20:21:31,paid,32.17,2.7,11.64,46.51,GB,MH,paypal
ord_100758,cust_1529,2026-01-11 17:26:52,pending,409.39,41.7,12.81,463.9,IN,KA,bank_transfer
ord_100759,cust_1317,2026-01-04 17:10:25,refunded,429.88,50.76,6.56,487.2,FR,LDN,paypal
ord_100760,cust_1338,2026-01-08 17:00:52,pending,321.39,18.48,4.01,343.88,US,CA,bank_transfer
ord_100761,cust_1003,2026-01-20 04:27:20,cancelled,99.31,5.73,9.66,114.7,CA,CA,bank_transfer
ord_100762,cust_1102,2026-01-24 02:09:15,refunded,109.39,7.19,6.53,123.11,GB,BE,apple_pay
ord_100763,cust_1346,2026-01-31 06:50:22,refunded,400.2,27.52,17.27,444.99,US,TX,card
ord_100764,cust_1010,2026-01-05 04:43:14,refunded,249.16,25.23,12.35,286.74,CA,TX,bank_transfer
ord_100765,cust_1454,2026-02-06 06:35:13,cancelled,351.12,28.73,12.55,392.4,GB,CA,paypal
ord_100766,cust_1290,2026-01-20 19:44:58,pending,82.21,9.52,5.68,97.41,US,KA,apple_pay
ord_100767,cust_1176,2026-01-08 15:46:43,cancelled,456.66,32.86,3.03,492.55,GB,MH,bank_transfer
ord_100768,cust_1039,2026-01-19 17:33:59,paid,484.54,49.08,3.23,536.85,US,CA,card
ord_100769,cust_1363,2026-01-22 12:42:52,refunded,203.1,22.98,7.64,233.72,CA,CA,paypal
ord_100770,cust_1051,2026-01-08 05:59:36,cancelled,268.11,21.46,9.65,299.22,GB,CA,bank_transfer
ord_100771,cust_1109,2026-01-04 22:35:08,cancelled,183.3,10.49,2.75,196.54,CA,TX,card
ord_100772,cust_1462,2025-12-29 09:15:01,paid,283,21.05,0.66,304.71,GB,TX,bank_transfer
ord_100773,cust_1331,2026-01-26 22:58:22,pending,275.91,20.34,6.87,303.12,CA,NY,paypal
ord_100774,cust_1067,2026-01-18 22:16:50,cancelled,195.84,17.63,6.05,219.52,FR,TX,bank_transfer
ord_100775,cust_1138,2026-01-26 23:47:00,pending,127.22,8.47,12.72,148.41,FR,LDN,card
ord_100776,cust_1207,2026-01-21 19:28:08,paid,131.57,14.06,10.69,156.32,FR,WA,apple_pay
ord_100777,cust_1301,2025-12-30 08:29:45,cancelled,222.53,10.42,6.91,239.86,GB,WA,bank_transfer
ord_100778,cust_1490,2026-01-07 07:26:52,pending,33.3,3.63,2.44,39.37,IN,KA,bank_transfer
ord_100779,cust_1065,2026-01-29 05:44:04,paid,298.39,28.65,15.16,342.2,FR,NY,apple_pay
ord_100780,cust_1076,2026-01-14 20:12:48,refunded,240.51,12.75,7.5,260.76,FR,ON,card
ord_100781,cust_1281,2026-01-28 12:11:46,paid,132.19,6.01,13.59,151.79,DE,ON,paypal
ord_100782,cust_1303,2026-01-16 11:57:55,refunded,321.33,22.33,15.58,359.24,GB,CA,paypal
ord_100783,cust_1139,2026-01-09 18:05:30,paid,323.93,32.93,5.98,362.84,US,NY,bank_transfer
ord_100784,cust_1532,2025-12-27 20:47:04,cancelled,57.88,4.8,7.72,70.4,CA,CA,apple_pay
ord_100785,cust_1333,2026-02-02 17:32:38,paid,344.82,21.36,9.95,376.13,DE,BE,bank_transfer
ord_100786,cust_1291,2026-01-18 21:42:06,paid,287.13,30.6,9.32,327.05,DE,BE,card
ord_100787,cust_1274,2026-01-26 10:26:15,paid,412.93,18.86,9.47,441.26,US,BE,apple_pay
ord_100788,cust_1101,2026-02-02 01:22:11,refunded,33.16,1.34,0.34,34.84,US,KA,paypal
ord_100789,cust_1459,2026-01-20 09:53:16,pending,337.83,34.4,1.54,373.77,FR,LDN,apple_pay
ord_100790,cust_1314,2026-01-26 06:18:54,cancelled,295.73,12.8,7.8,316.33,CA,ON,paypal
ord_100791,cust_1199,2026-01-10 17:41:34,pending,249.36,17.35,15.26,281.97,US,LDN,paypal
ord_100792,cust_1013,2025-12-25 13:15:15,pending,409.98,42.28,10.2,462.46,US,WA,paypal
ord_100793,cust_1413,2026-01-07 11:34:47,cancelled,180.39,17.07,4.76,202.22,US,ON,apple_pay
ord_100794,cust_1306,2025-12-25 11:08:59,paid,267.12,20.32,8.27,295.71,US,CA,paypal
ord_100795,cust_1005,2026-02-03 06:20:46,paid,45.89,3.77,5.1,54.76,CA,CA,paypal
ord_100796,cust_1351,2026-01-17 01:47:49,pending,490.28,25.12,5.55,520.95,GB,LDN,bank_transfer
ord_100797,cust_1509,2026-01-01 21:23:26,pending,203.05,15.22,15.92,234.19,DE,MH,card
ord_100798,cust_1093,2026-01-05 03:33:45,cancelled,483.56,43.83,9.48,536.87,DE,LDN,bank_transfer
ord_100799,cust_1289,2026-01-27 07:26:51,cancelled,121.79,8.96,11.32,142.07,FR,NY,card
ord_100800,cust_1479,2025-12-25 21:27:38,refunded,71.5,3.68,11.71,86.89,US,LDN,paypal
ord_100801,cust_1484,2026-01-29 00:14:42,paid,130.86,14.9,0.49,146.25,US,LDN,bank_transfer
ord_100802,cust_1281,2026-01-16 19:27:00,pending,104.61,11.2,14.69,130.5,IN,BE,bank_transfer
ord_100803,cust_1429,2026-01-21 00:42:02,refunded,137.93,11.39,9.14,158.46,GB,TX,apple_pay
ord_100804,cust_1152,2026-01-10 07:50:07,refunded,245.36,26.39,15.55,287.3,FR,LDN,bank_transfer
ord_100805,cust_1170,2026-01-16 16:05:50,paid,303.44,20.07,8.05,331.56,US,BE,apple_pay
ord_100806,cust_1353,2025-12-26 21:05:02,cancelled,313.08,27.47,10.89,351.44,FR,NY,apple_pay
ord_100807,cust_1210,2026-01-31 17:34:50,pending,491.54,20.7,14.58,526.82,GB,NY,card
ord_100808,cust_1034,2026-01-10 22:59:52,pending,440.23,27.2,3.62,471.05,GB,KA,bank_transfer
ord_100809,cust_1337,2026-02-02 16:39:44,refunded,393.99,21.8,1.56,417.35,US,ON,apple_pay
ord_100810,cust_1470,2026-02-02 02:40:20,pending,135,10.67,5.97,151.64,GB,CA,paypal
ord_100811,cust_1026,2026-01-02 14:33:49,paid,411.89,21.36,5.88,439.13,GB,NY,bank_transfer
ord_100812,cust_1390,2025-12-27 09:24:59,pending,218.23,20.76,3.54,242.53,CA,NY,apple_pay
ord_100813,cust_1278,2026-02-05 05:21:57,paid,416.28,30.38,11.51,458.17,FR,TX,apple_pay
ord_100814,cust_1530,2026-01-09 19:26:02,cancelled,356.92,28.8,9.1,394.82,GB,NY,apple_pay
ord_100815,cust_1512,2026-01-21 19:58:48,refunded,97.42,7.11,12.88,117.41,FR,KA,card
ord_100816,cust_1445,2026-01-23 13:45:43,refunded,481.42,43.34,9.94,534.7,DE,MH,bank_transfer
ord_100817,cust_1217,2026-01-22 09:14:11,cancelled,365.32,36.15,6.74,408.21,US,TX,apple_pay
ord_100818,cust_1380,2026-01-24 17:34:51,paid,38.27,1.59,9.1,48.96,GB,WA,apple_pay
ord_100819,cust_1036,2026-01-15 03:28:15,pending,215.16,24.6,6.44,246.2,US,CA,paypal
ord_100820,cust_1341,2026-01-28 22:40:44,pending,444.08,20.09,11.91,476.08,CA,BE,paypal
ord_100821,cust_1297,2026-01-14 16:10:29,refunded,223.54,24.93,17.61,266.08,DE,NY,card
ord_100822,cust_1452,2026-01-25 15:01:32,cancelled,469.22,23.73,7.13,500.08,US,TX,apple_pay
ord_100823,cust_1292,2026-01-28 23:00:33,paid,167.74,17.52,7.4,192.66,US,TX,paypal
ord_100824,cust_1432,2026-01-07 01:34:37,cancelled,132.19,10.99,2.9,146.08,DE,KA,card
ord_100825,cust_1165,2026-01-17 09:16:45,refunded,408.99,29.25,4.02,442.26,CA,BE,card
ord_100826,cust_1410,2026-01-17 10:19:40,refunded,190.85,22.74,9.05,222.64,CA,KA,bank_transfer
ord_100827,cust_1191,2026-01-09 16:30:17,refunded,169.39,7.1,7.59,184.08,DE,MH,paypal
ord_100828,cust_1205,2026-01-04 15:08:26,pending,190.64,11.11,5.59,207.34,IN,LDN,apple_pay
ord_100829,cust_1243,2026-01-09 20:36:23,cancelled,156.75,7.38,14.53,178.66,US,ON,bank_transfer
ord_100830,cust_1005,2026-01-06 18:48:37,refunded,263.39,30.49,17.92,311.8,GB,CA,card
ord_100831,cust_1437,2026-01-24 11:03:08,refunded,30.2,1.72,9.95,41.87,CA,TX,apple_pay
ord_100832,cust_1069,2026-01-06 06:50:16,pending,34.85,3.65,2.5,41,FR,TX,card
ord_100833,cust_1511,2026-01-10 22:35:37,pending,12.16,1.22,12.4,25.78,US,BE,bank_transfer
ord_100834,cust_1265,2026-01-02 18:02:26,refunded,213.1,20.46,14.31,247.87,GB,ON,paypal
ord_100835,cust_1102,2025-12-29 14:40:38,refunded,178.19,8.82,6.27,193.28,US,BE,paypal
ord_100836,cust_1093,2026-01-04 15:18:35,refunded,27.57,2.26,7.44,37.27,DE,MH,bank_transfer
ord_100837,cust_1377,2026-01-08 06:29:09,refunded,422.42,26.95,2.25,451.62,US,BE,bank_transfer
ord_100838,cust_1387,2025-12-28 14:16:44,paid,228.57,21.46,8.93,258.96,DE,ON,bank_transfer
ord_100839,cust_1508,2026-01-02 19:00:11,cancelled,289.96,34.23,8.71,332.9,IN,BE,card
ord_100840,cust_1417,2026-01-05 04:53:45,paid,103.61,6.78,14.47,124.86,GB,NY,apple_pay
ord_100841,cust_1349,2026-02-05 08:36:27,cancelled,166.14,7.02,14.28,187.44,US,MH,paypal
ord_100842,cust_1302,2025-12-25 21:37:19,cancelled,206.45,9.39,6.85,222.69,FR,KA,paypal
ord_100843,cust_1074,2025-12-27 04:29:13,refunded,382.62,28.93,12.76,424.31,IN,BE,card
ord_100844,cust_1387,2026-01-09 09:47:49,pending,86.66,8.9,2.21,97.77,US,MH,bank_transfer
ord_100845,cust_1070,2026-01-29 18:48:16,cancelled,378.34,42.79,3.22,424.35,US,CA,bank_transfer
ord_100846,cust_1285,2026-01-30 04:10:40,cancelled,383.94,36.79,4.01,424.74,GB,ON,paypal
ord_100847,cust_1039,2026-01-07 09:19:04,cancelled,337.71,34.88,1.49,374.08,DE,WA,bank_transfer
ord_100848,cust_1323,2026-01-15 08:22:43,paid,403.84,18.79,5.03,427.66,FR,TX,card
ord_100849,cust_1030,2026-01-01 08:59:41,pending,156.36,11.31,3.84,171.51,FR,CA,apple_pay
ord_100850,cust_1163,2026-02-01 18:18:34,paid,152.5,10.32,3.25,166.07,FR,LDN,bank_transfer
ord_100851,cust_1039,2025-12-29 09:47:56,pending,477.9,30.35,16.45,524.7,DE,WA,paypal
ord_100852,cust_1174,2026-02-05 19:12:14,pending,19.38,1.86,3.84,25.08,IN,WA,paypal
ord_100853,cust_1104,2026-01-23 13:07:02,paid,192.23,15.37,13.36,220.96,DE,WA,apple_pay
ord_100854,cust_1188,2026-02-01 03:34:46,cancelled,201.87,20.38,11.29,233.54,US,CA,bank_transfer
ord_100855,cust_1390,2026-01-20 22:18:46,paid,397.23,45.54,17.09,459.86,CA,NY,card
ord_100856,cust_1160,2025-12-26 09:12:28,refunded,250.84,16.67,12.4,279.91,FR,MH,paypal
ord_100857,cust_1500,2026-01-19 13:26:21,cancelled,310.04,28.3,1.46,339.8,FR,LDN,card
ord_100858,cust_1096,2025-12-26 23:19:19,refunded,270.52,15.54,6.42,292.48,DE,NY,card
ord_100859,cust_1261,2026-01-25 08:22:24,cancelled,37.4,3.3,9.32,50.02,FR,WA,apple_pay
ord_100860,cust_1435,2026-01-26 22:56:25,paid,322.59,19.78,17.61,359.98,DE,MH,card
ord_100861,cust_1041,2025-12-31 10:24:37,refunded,70.24,5.8,17.41,93.45,DE,ON,paypal
ord_100862,cust_1045,2026-02-02 15:37:17,cancelled,288.36,26.19,9.98,324.53,GB,MH,paypal
ord_100863,cust_1319,2026-01-21 12:45:02,refunded,487.6,51.97,16.38,555.95,US,WA,paypal
ord_100864,cust_1106,2026-01-02 13:36:15,paid,163.02,11.21,9.8,184.03,FR,KA,paypal
ord_100865,cust_1179,2026-01-06 00:13:05,refunded,235.31,23.36,9.37,268.04,CA,ON,card
ord_100866,cust_1135,2026-01-13 11:22:58,cancelled,35.59,3.68,8.07,47.34,US,MH,paypal
ord_100867,cust_1055,2026-01-01 17:41:40,pending,372.12,21.91,12.19,406.22,DE,WA,paypal
ord_100868,cust_1445,2026-01-29 01:03:07,refunded,168.76,14.39,4.5,187.65,DE,WA,card
ord_100869,cust_1027,2026-01-18 13:35:38,paid,23.82,2.39,8.5,34.71,CA,KA,card
ord_100870,cust_1016,2026-01-10 21:46:05,cancelled,146.22,8.43,6.42,161.07,GB,WA,paypal
ord_100871,cust_1252,2026-01-22 09:19:52,paid,321.22,22.49,16.33,360.04,IN,ON,card
ord_100872,cust_1534,2026-01-27 14:42:17,refunded,154.11,13.23,1.14,168.48,US,MH,bank_transfer
ord_100873,cust_1237,2025-12-29 10:46:02,pending,337.08,25.41,9.12,371.61,IN,TX,apple_pay
ord_100874,cust_1480,2026-01-23 20:01:05,cancelled,132.3,8.64,4.42,145.36,GB,ON,card
ord_100875,cust_1426,2026-01-17 07:47:49,pending,436.8,24.29,3.78,464.87,IN,TX,apple_pay
ord_100876,cust_1155,2026-01-08 01:33:25,cancelled,486.23,49.39,11.15,546.77,IN,KA,bank_transfer
ord_100877,cust_1342,2025-12-28 18:54:23,paid,214.54,18.91,10.85,244.3,CA,TX,bank_transfer
ord_100878,cust_1371,2026-01-16 22:35:50,pending,480.91,50.35,3.94,535.2,GB,CA,apple_pay
ord_100879,cust_1505,2026-02-02 22:04:28,cancelled,72.02,3.08,3.49,78.59,FR,MH,bank_transfer
ord_100880,cust_1489,2026-01-24 12:58:21,cancelled,286.32,28.52,11.89,326.73,CA,LDN,bank_transfer
ord_100881,cust_1299,2026-02-06 20:11:47,cancelled,420.52,35.57,4.03,460.12,IN,MH,bank_transfer
ord_100882,cust_1035,2026-01-23 04:40:49,pending,171.27,13.01,16.43,200.71,US,BE,bank_transfer
ord_100883,cust_1080,2026-01-23 10:11:43,paid,53.44,2.77,4.65,60.86,DE,WA,apple_pay
ord_100884,cust_1513,2026-02-06 21:38:04,paid,165.52,13.07,5.26,183.85,DE,LDN,card
ord_100885,cust_1192,2026-01-21 15:18:48,cancelled,446.54,35.3,5.25,487.09,IN,MH,apple_pay
ord_100886,cust_1290,2026-02-03 00:50:04,pending,328.56,27.74,4.59,360.89,CA,CA,card
ord_100887,cust_1348,2026-02-02 19:54:50,pending,265.85,29.79,2.58,298.22,IN,ON,paypal
ord_100888,cust_1521,2026-01-01 04:18:36,refunded,108.64,8.03,10.73,127.4,FR,CA,bank_transfer
ord_100889,cust_1060,2026-01-23 15:33:19,pending,461.33,25.27,17.27,503.87,FR,NY,paypal
ord_100890,cust_1312,2026-01-28 20:59:36,refunded,400.75,30.83,4.02,435.6,CA,KA,card
ord_100891,cust_1449,2025-12-25 02:02:26,pending,276.13,27.65,1.63,305.41,FR,TX,card
ord_100892,cust_1022,2026-01-28 22:32:21,refunded,404.61,23.4,10.27,438.28,CA,WA,bank_transfer
ord_100893,cust_1082,2025-12-25 22:56:57,cancelled,249.76,17.55,2.7,270.01,US,LDN,bank_transfer
ord_100894,cust_1308,2026-01-11 13:16:16,cancelled,109.6,9.83,12.36,131.79,CA,LDN,card
ord_100895,cust_1400,2026-01-15 05:30:35,paid,59.37,2.48,13.27,75.12,US,ON,apple_pay
ord_100896,cust_1269,2026-02-06 08:37:49,paid,490.69,22.24,5.44,518.37,FR,KA,apple_pay
ord_100897,cust_1379,2026-01-02 02:13:15,refunded,36.21,3.86,0.37,40.44,DE,BE,card
ord_100898,cust_1277,2026-01-10 06:03:47,cancelled,252.14,23.27,4.6,280.01,DE,MH,apple_pay
ord_100899,cust_1149,2026-02-04 15:45:18,paid,490.59,55.11,11.22,556.92,GB,WA,paypal
ord_100900,cust_1364,2026-01-20 10:04:16,paid,108.01,8.03,4.27,120.31,DE,KA,bank_transfer
ord_100901,cust_1322,2025-12-30 02:17:16,paid,340.9,19.6,6.87,367.37,DE,WA,apple_pay
ord_100902,cust_1531,2026-01-03 22:47:05,pending,139.41,9.51,9.02,157.94,CA,WA,card
ord_100903,cust_1209,2026-02-03 14:59:34,pending,206.48,21.24,13.44,241.16,CA,BE,apple_pay
ord_100904,cust_1171,2026-01-28 11:30:12,cancelled,34.03,3.13,2.74,39.9,IN,LDN,apple_pay
ord_100905,cust_1135,2026-01-23 12:12:59,refunded,231.19,25.5,10.99,267.68,DE,LDN,bank_transfer
ord_100906,cust_1295,2026-01-21 06:49:11,paid,274.45,28.87,11.61,314.93,GB,WA,bank_transfer
ord_100907,cust_1089,2026-01-20 23:25:19,paid,54.94,2.27,15.8,73.01,GB,CA,bank_transfer
ord_100908,cust_1022,2026-01-13 02:17:48,cancelled,461.17,43.45,8.84,513.46,US,KA,bank_transfer
ord_100909,cust_1406,2025-12-24 04:21:45,refunded,76.81,7.74,15.07,99.62,DE,BE,bank_transfer
ord_100910,cust_1057,2026-01-23 09:23:14,paid,314.31,24,13.68,351.99,CA,KA,bank_transfer
ord_100911,cust_1150,2026-02-03 17:09:55,cancelled,71.21,3.9,0.22,75.33,GB,KA,bank_transfer
ord_100912,cust_1174,2025-12-28 17:44:33,refunded,160.26,10.41,2,172.67,IN,TX,paypal
ord_100913,cust_1325,2025-12-24 18:35:41,pending,233.96,12.43,9.28,255.67,CA,ON,paypal
ord_100914,cust_1451,2026-01-16 23:12:59,paid,283.7,28.31,3.94,315.95,CA,BE,paypal
ord_100915,cust_1320,2026-01-06 09:58:56,paid,261.49,21.93,1.18,284.6,CA,BE,apple_pay
ord_100916,cust_1071,2026-01-26 09:21:28,refunded,241.56,21.05,0.8,263.41,GB,ON,card
ord_100917,cust_1363,2026-02-03 22:17:07,paid,320.04,31.54,12.27,363.85,GB,CA,apple_pay
ord_100918,cust_1280,2026-02-01 15:56:18,pending,277.17,14.88,6.09,298.14,GB,ON,bank_transfer
ord_100919,cust_1410,2026-01-22 11:40:39,refunded,392.73,41.17,4.8,438.7,US,KA,apple_pay
ord_100920,cust_1082,2026-01-29 05:36:45,cancelled,461.28,48.19,11.43,520.9,US,TX,bank_transfer
ord_100921,cust_1276,2026-01-27 07:03:36,pending,375.51,25.99,8.76,410.26,GB,MH,apple_pay
ord_100922,cust_1340,2025-12-29 23:37:54,cancelled,252.37,11.17,17.72,281.26,DE,MH,card
ord_100923,cust_1515,2026-01-28 06:17:44,paid,164.83,10.78,16.85,192.46,FR,CA,paypal
ord_100924,cust_1162,2026-01-14 14:21:05,pending,271.35,25.68,17.02,314.05,CA,NY,apple_pay
ord_100925,cust_1439,2026-01-31 06:04:10,pending,163.25,15.55,8.53,187.33,GB,ON,apple_pay
ord_100926,cust_1016,2026-01-13 06:03:48,pending,187.7,14.21,0.77,202.68,GB,CA,card
ord_100927,cust_1398,2025-12-31 07:55:49,paid,386.77,35.25,3.76,425.78,US,TX,card
ord_100928,cust_1478,2026-01-22 01:47:38,paid,150.71,8.24,17.8,176.75,IN,MH,bank_transfer
ord_100929,cust_1517,2026-01-13 18:09:32,paid,458.01,52.61,10.78,521.4,US,MH,paypal
ord_100930,cust_1391,2026-01-08 18:42:44,refunded,28.12,2.15,2.15,32.42,GB,CA,paypal
ord_100931,cust_1018,2026-01-25 15:40:29,pending,231.82,21.31,17.2,270.33,DE,WA,apple_pay
ord_100932,cust_1157,2026-01-13 20:04:23,paid,95.77,5.7,6.8,108.27,CA,MH,card
ord_100933,cust_1397,2026-01-04 01:21:48,refunded,391.51,22.55,10.51,424.57,CA,KA,paypal
ord_100934,cust_1138,2025-12-29 00:43:24,pending,264.47,28.63,15.08,308.18,IN,ON,apple_pay
ord_100935,cust_1111,2026-01-16 09:51:06,paid,462.3,50.53,16.75,529.58,US,MH,card
ord_100936,cust_1492,2026-01-22 02:19:56,pending,38.9,4.56,1.06,44.52,GB,CA,paypal
ord_100937,cust_1142,2026-01-28 02:36:43,paid,407.51,16.45,3.81,427.77,CA,KA,apple_pay
ord_100938,cust_1261,2026-01-02 19:47:31,paid,80.41,3.47,4.87,88.75,IN,BE,bank_transfer
ord_100939,cust_1170,2026-01-14 17:09:36,cancelled,439.34,41.06,7.2,487.6,DE,WA,bank_transfer
ord_100940,cust_1176,2026-01-26 01:47:08,cancelled,362.06,37.48,16.32,415.86,DE,TX,bank_transfer
ord_100941,cust_1532,2025-12-28 08:19:57,refunded,316.04,36.68,5.8,358.52,FR,KA,apple_pay
ord_100942,cust_1462,2026-01-28 13:35:16,pending,203.05,13.15,10.99,227.19,US,WA,paypal
ord_100943,cust_1217,2025-12-24 13:12:05,paid,60.73,6.38,4.43,71.54,IN,LDN,card
ord_100944,cust_1539,2026-01-31 00:01:47,refunded,483.22,45.01,4.21,532.44,GB,ON,paypal
ord_100945,cust_1018,2026-01-04 08:18:13,cancelled,209.49,11.81,6.68,227.98,DE,MH,card
ord_100946,cust_1080,2026-02-04 03:12:47,pending,162.49,16.48,6.42,185.39,IN,NY,bank_transfer
ord_100947,cust_1497,2026-01-10 02:55:14,refunded,150.59,8.06,17.23,175.88,FR,CA,apple_pay
ord_100948,cust_1221,2026-01-15 00:32:15,cancelled,177.04,7.77,10.84,195.65,FR,LDN,apple_pay
ord_100949,cust_1005,2026-02-07 00:23:01,paid,385.4,32.39,7.86,425.65,DE,LDN,paypal
ord_100950,cust_1308,2026-01-09 04:59:51,cancelled,404.55,28.77,15.61,448.93,DE,WA,bank_transfer
ord_100951,cust_1481,2026-02-01 13:36:48,pending,66.26,4.79,4.83,75.88,US,KA,bank_transfer
ord_100952,cust_1415,2026-01-01 09:27:58,paid,336.79,23.84,0.13,360.76,IN,KA,paypal
ord_100953,cust_1407,2026-01-24 12:37:09,cancelled,218.07,18.97,7.35,244.39,FR,MH,paypal
ord_100954,cust_1131,2026-01-10 07:45:41,pending,218.3,9.88,11.4,239.58,IN,KA,card
ord_100955,cust_1119,2026-01-03 06:45:32,cancelled,28.96,1.92,14.62,45.5,CA,MH,paypal
ord_100956,cust_1118,2025-12-29 19:40:18,pending,161.91,18.67,4.97,185.55,IN,NY,paypal
ord_100957,cust_1540,2026-01-25 01:42:51,pending,463.21,44.82,9.47,517.5,DE,KA,card
ord_100958,cust_1515,2026-02-05 13:37:01,paid,427.19,18.89,1.13,447.21,IN,NY,bank_transfer
ord_100959,cust_1158,2026-02-06 10:56:18,refunded,215.46,21.65,10.63,247.74,CA,CA,paypal
ord_100960,cust_1309,2026-01-07 05:46:27,cancelled,132.82,11.15,16.83,160.8,US,ON,apple_pay
ord_100961,cust_1522,2026-01-25 11:45:14,pending,231.32,10.64,16.37,258.33,DE,NY,paypal
ord_100962,cust_1114,2026-01-17 08:00:20,paid,260.01,18.68,2.76,281.45,GB,TX,bank_transfer
ord_100963,cust_1306,2026-02-01 20:17:27,refunded,270.01,27.37,6.32,303.7,IN,LDN,card
ord_100964,cust_1071,2025-12-26 07:23:22,refunded,109.65,11.23,7.09,127.97,CA,LDN,apple_pay
ord_100965,cust_1260,2026-01-05 03:51:39,cancelled,386.47,23.58,6.09,416.14,GB,WA,apple_pay
ord_100966,cust_1528,2026-01-25 15:25:45,cancelled,291.16,31.4,9.85,332.41,FR,WA,apple_pay
ord_100967,cust_1328,2026-02-01 18:02:03,cancelled,99.47,10.01,5.67,115.15,IN,MH,card
ord_100968,cust_1521,2026-01-07 00:44:35,cancelled,481.54,31.71,14.94,528.19,GB,MH,apple_pay
ord_100969,cust_1076,2025-12-29 13:02:54,pending,494.63,32.01,1.8,528.44,FR,CA,paypal
ord_100970,cust_1086,2026-01-26 10:29:25,paid,150.7,6.93,7.3,164.93,FR,NY,apple_pay
ord_100971,cust_1372,2026-01-01 04:23:51,cancelled,316.43,31.97,14.11,362.51,FR,KA,bank_transfer
ord_100972,cust_1166,2026-02-01 11:17:28,paid,106.4,10.69,6.54,123.63,GB,MH,paypal
ord_100973,cust_1256,2026-01-26 16:49:18,cancelled,33.59,2.44,0.3,36.33,FR,BE,apple_pay
ord_100974,cust_1537,2026-01-27 05:48:40,refunded,481.98,29.25,11.48,522.71,CA,LDN,bank_transfer
ord_100975,cust_1456,2026-02-04 11:53:59,cancelled,356.04,23.49,5.14,384.67,US,KA,apple_pay
ord_100976,cust_1512,2026-01-09 00:17:38,cancelled,230.7,19.44,15.74,265.88,IN,MH,card
ord_100977,cust_1059,2026-01-02 20:08:16,cancelled,348.68,34.96,6.09,389.73,CA,NY,card
ord_100978,cust_1216,2026-01-31 19:01:32,paid,454.22,35.56,14.14,503.92,DE,ON,paypal
ord_100979,cust_1141,2025-12-24 18:44:51,cancelled,315.24,17.03,12.39,344.66,DE,LDN,paypal
ord_100980,cust_1105,2026-01-17 06:04:47,pending,436.49,35.78,0.03,472.3,US,NY,bank_transfer
ord_100981,cust_1258,2026-01-07 16:34:35,cancelled,110.51,6.65,4.37,121.53,FR,ON,apple_pay
ord_100982,cust_1502,2026-01-04 00:30:17,refunded,222.81,11.26,11.24,245.31,US,ON,card
ord_100983,cust_1446,2026-01-02 13:22:11,pending,476.89,50.11,14.3,541.3,FR,ON,bank_transfer
ord_100984,cust_1051,2026-02-04 19:06:08,refunded,287.18,30.98,13.39,331.55,DE,ON,card
ord_100985,cust_1325,2026-01-26 14:03:23,paid,277.12,29.57,4.15,310.84,GB,BE,card
ord_100986,cust_1208,2026-01-06 20:59:14,refunded,466.81,52.82,16.12,535.75,CA,CA,bank_transfer
ord_100987,cust_1172,2026-01-15 23:03:33,pending,116.75,12.14,15.14,144.03,US,LDN,paypal
ord_100988,cust_1283,2026-01-29 15:05:28,paid,362.88,43.16,9.5,415.54,US,ON,paypal
ord_100989,cust_1311,2026-02-03 11:47:29,pending,325.35,18.8,7.01,351.16,FR,MH,card
ord_100990,cust_1267,2026-01-01 23:34:15,paid,249.22,11.35,14.34,274.91,FR,LDN,apple_pay
ord_100991,cust_1474,2025-12-24 06:20:13,cancelled,406.14,32.78,12.3,451.22,DE,KA,paypal
ord_100992,cust_1019,2026-02-03 17:14:03,pending,93.14,10.93,10.83,114.9,DE,MH,card
ord_100993,cust_1217,2026-01-05 09:09:55,pending,318.52,21.27,16.57,356.36,GB,LDN,card
ord_100994,cust_1467,2026-01-26 02:47:51,refunded,338.85,38.71,15.11,392.67,DE,TX,bank_transfer
ord_100995,cust_1081,2026-02-05 03:41:02,cancelled,137.49,12.67,7.02,157.18,CA,WA,apple_pay
ord_100996,cust_1455,2026-01-18 04:15:57,cancelled,218.27,21.37,7.62,247.26,US,KA,paypal
ord_100997,cust_1057,2026-01-17 17:37:35,refunded,52.34,4.42,15.92,72.68,IN,CA,apple_pay
ord_100998,cust_1436,2026-01-07 05:53:28,refunded,247.41,19.81,4.41,271.63,DE,LDN,bank_transfer
ord_100999,cust_1120,2026-01-17 13:03:09,cancelled,205.87,11.56,5.12,222.55,CA,BE,apple_pay
ord_101000,cust_1378,2025-12-31 21:34:55,pending,297.24,29.66,13.14,340.04,IN,MH,apple_pay
ord_101001,cust_1291,2026-02-01 06:04:28,paid,127.51,11.87,7.35,146.73,CA,NY,card
ord_101002,cust_1472,2026-02-06 14:35:58,cancelled,481.17,33.69,7.18,522.04,GB,MH,card
ord_101003,cust_1442,2026-01-01 22:52:01,cancelled,449.27,19.04,17.37,485.68,US,ON,bank_transfer
